track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
It Takes Time,jxsn,jxsn; morningtime,Forever After All,,,,,2026-01-12,3:19,False,https://open.spotify.com/track/1ENqQuE2cRVZAdhbWUnQmX,spotify:track:1ENqQuE2cRVZAdhbWUnQmX
When I Remember You,Dosi,Dosi; So.Lo,Magic Box,,,,,2026-01-05,2:42,False,https://open.spotify.com/track/5R24ybGsrZRRNPSkxMabwm,spotify:track:5R24ybGsrZRRNPSkxMabwm
still images,slowburn,slowburn,still images,,,,,2024-11-21,2:07,False,https://open.spotify.com/track/0nNO8IoU3OlxARxcYRTVPt,spotify:track:0nNO8IoU3OlxARxcYRTVPt
From The Heart,Juliàn,Juliàn; marsquake,From The Heart,,,,,2026-01-09,1:52,False,https://open.spotify.com/track/2apXqamCRBgr7j7Es97K4v,spotify:track:2apXqamCRBgr7j7Es97K4v
In Your Eyes,Tom Doolie,Tom Doolie,In Your Eyes,,,,,2025-01-27,1:47,False,https://open.spotify.com/track/1xj5PfR7QMVRVffs5QDtDH,spotify:track:1xj5PfR7QMVRVffs5QDtDH
broth,lilibu,lilibu,broth,,,,,2024-08-11,3:06,False,https://open.spotify.com/track/1V07rv74k9FinkehDGR14N,spotify:track:1V07rv74k9FinkehDGR14N
Catching Flights,Pierson Booth,Pierson Booth; HanamiBeats,Weekend in Japan,,,,,2025-06-16,2:43,False,https://open.spotify.com/track/0sI5ijIUXQOA3Wd8Knk4a0,spotify:track:0sI5ijIUXQOA3Wd8Knk4a0
Midnight Dreams and Lights,Haku-San,Haku-San,Midnight Dreams and Lights,,,,,2025-11-21,2:25,False,https://open.spotify.com/track/6JFLZSRd7EXNWPFWbf7fMX,spotify:track:6JFLZSRd7EXNWPFWbf7fMX
Something Missing,Dosi,Dosi; So.Lo,Magic Box,,,,,2026-01-05,2:35,False,https://open.spotify.com/track/0PuBavzyEtWNjjY6TXCOe5,spotify:track:0PuBavzyEtWNjjY6TXCOe5
come with me,Theo Aabel,Theo Aabel; marsquake,come with me,,,,,2025-11-25,2:40,False,https://open.spotify.com/track/79II8QZ08SaeS7QWfi7iSS,spotify:track:79II8QZ08SaeS7QWfi7iSS
Fuzzy,Lil Leaf,Lil Leaf,Fuzzy,,,,,2025-08-17,2:40,False,https://open.spotify.com/track/4Cl9bLrIxcIbCqeqNczRR0,spotify:track:4Cl9bLrIxcIbCqeqNczRR0
fleeting moments,Lenny Loops,Lenny Loops; iomoo,fleeting moments,,,,,2025-12-12,2:32,False,https://open.spotify.com/track/23VG7LQdQUxsxF6YsyudeP,spotify:track:23VG7LQdQUxsxF6YsyudeP
Soft Release,slowburn,slowburn,Old Feelings,,,,,2023-12-07,2:14,False,https://open.spotify.com/track/7fxquoobynXjiASceCeUvF,spotify:track:7fxquoobynXjiASceCeUvF
Void,Spring Bingo,Spring Bingo,Void,,,,,2026-03-13,3:03,False,https://open.spotify.com/track/2UdBrtmAdAKu7bfC3WUgcv,spotify:track:2UdBrtmAdAKu7bfC3WUgcv
Snowdrops,Kanisan,Kanisan; Thaehan,Murmures,,,,,2025-12-22,2:05,False,https://open.spotify.com/track/3qOss1mEcdGdjEWeVfFgA8,spotify:track:3qOss1mEcdGdjEWeVfFgA8
With Your Eyes Closed,Dosi,Dosi; So.Lo,Magic Box,,,,,2026-01-05,2:15,False,https://open.spotify.com/track/0IrWiB6FtfYBlD3OUfFYHU,spotify:track:0IrWiB6FtfYBlD3OUfFYHU
Along The Way,Juliàn,Juliàn; Dosi,Along The Way,,,,,2025-11-28,3:06,False,https://open.spotify.com/track/2DKv6zYztrPEA0gR30tn2E,spotify:track:2DKv6zYztrPEA0gR30tn2E
look at you,morningtime,morningtime,happiness,,,,,2024-08-26,2:35,False,https://open.spotify.com/track/1DXzRi4UXvB8QsX5wybI1f,spotify:track:1DXzRi4UXvB8QsX5wybI1f
orions belt,fosse,fosse; juniorodeo; azula,Back on Fiji Hill,,,,,2025-02-03,2:21,False,https://open.spotify.com/track/4BFLLMO8aCSDo84glhOADB,spotify:track:4BFLLMO8aCSDo84glhOADB
Dreamfield,slowburn,slowburn,Blissful Dreams,,,,,2023-05-24,2:03,False,https://open.spotify.com/track/7tuDtHqEu2J1VRyww4IJxM,spotify:track:7tuDtHqEu2J1VRyww4IJxM
Lights In The Deepest Blue,Alto,Alto; Two Scents; Lenny Loops,The Ocean,,,,,2023-11-27,2:03,False,https://open.spotify.com/track/5ITDv1QS7ihnekimRnH9p7,spotify:track:5ITDv1QS7ihnekimRnH9p7
Distant Voice,Swink,Swink; C4C,Distant Voice,,,,,2026-01-30,2:25,False,https://open.spotify.com/track/3loHvJgUBqXdWJu6Nc4Xmk,spotify:track:3loHvJgUBqXdWJu6Nc4Xmk
Last Day At The Seaside,Dosi,Dosi; So.Lo,Magic Box,,,,,2026-01-05,2:56,False,https://open.spotify.com/track/2OYEUj6cIoJdZ7cKbncu4j,spotify:track:2OYEUj6cIoJdZ7cKbncu4j
Drifting,Juliàn,Juliàn; Sewelo,Drifting,,,,,2025-10-17,1:50,False,https://open.spotify.com/track/6B9ELSnOHcq7FpDdIOYeoM,spotify:track:6B9ELSnOHcq7FpDdIOYeoM
Lucid,Spring Bingo,Spring Bingo,Lucid,,,,,2025-10-10,2:41,False,https://open.spotify.com/track/2spoQnHvSANa0W6d567SjA,spotify:track:2spoQnHvSANa0W6d567SjA
graduation,fosse,fosse; juniorodeo,Back on Fiji Hill,,,,,2025-02-03,2:05,False,https://open.spotify.com/track/1Q48Wi0KFS5FzAfErm6871,spotify:track:1Q48Wi0KFS5FzAfErm6871
Mountain Lake,Blue Fox,Blue Fox,Dreamland,,,,,2024-10-07,2:15,False,https://open.spotify.com/track/4fSNyJGL2JR8tT1QGEFDQX,spotify:track:4fSNyJGL2JR8tT1QGEFDQX
wind chimes,Lil Leaf,Lil Leaf,wind chimes,,,,,2025-07-06,2:15,False,https://open.spotify.com/track/4ZerYi8XUvfDttgjHunuvf,spotify:track:4ZerYi8XUvfDttgjHunuvf
Oaktree,Pearldiver,Pearldiver; Drips Zacheer,Oaktree / When We Sleep,,,,,2026-01-08,1:53,False,https://open.spotify.com/track/5vLp5IrT62YgBOh2MxM5ZH,spotify:track:5vLp5IrT62YgBOh2MxM5ZH
Old Time,Dosi,Dosi; So.Lo,Magic Box,,,,,2026-01-05,2:51,False,https://open.spotify.com/track/2l3I5yfeXSfB0YcSzVkGC0,spotify:track:2l3I5yfeXSfB0YcSzVkGC0
Internal Forces,Juliàn,Juliàn,Mysteries Of Life,,,,,2024-01-01,2:23,False,https://open.spotify.com/track/51eoQ4AdUpV2BZFEdMH2df,spotify:track:51eoQ4AdUpV2BZFEdMH2df
Evenings,Breezonic,Breezonic,Evenings,,,,,2025-10-19,2:30,False,https://open.spotify.com/track/3L6REEaOHHguItfa4RgYfx,spotify:track:3L6REEaOHHguItfa4RgYfx
Lake,Floating Basket,Floating Basket,Lake,,,,,2025-12-12,2:27,False,https://open.spotify.com/track/1snpWCtr5ZtIwfgWaaxLcq,spotify:track:1snpWCtr5ZtIwfgWaaxLcq
Drafted,Muroki,Muroki,Drafted,,,,,2025-11-05,1:57,False,https://open.spotify.com/track/1YT0jzXSDuKbGI4tPL5VTr,spotify:track:1YT0jzXSDuKbGI4tPL5VTr
Morning Dew,Lil Leaf,Lil Leaf,Morning Dew,,,,,2024-11-03,2:38,False,https://open.spotify.com/track/12FNaRxFplk9Bs3fjpQzHM,spotify:track:12FNaRxFplk9Bs3fjpQzHM
Tranquill,Intoku,Intoku; Blvd.,Blue Moon,,,,,2024-06-27,1:52,False,https://open.spotify.com/track/3TT7YHpT2vAQX1sdBRZkK6,spotify:track:3TT7YHpT2vAQX1sdBRZkK6
When The Sun Rises,Dosi,Dosi; So.Lo,Magic Box,,,,,2026-01-05,2:51,False,https://open.spotify.com/track/3IXjt8jGCkXvMnkl9jFRdq,spotify:track:3IXjt8jGCkXvMnkl9jFRdq
blue light,yvwn.,yvwn.,As we watch the world go by,,,,,2026-01-09,2:09,False,https://open.spotify.com/track/2gj4qsDY73G5FH3WSQxuVP,spotify:track:2gj4qsDY73G5FH3WSQxuVP
letters,Breezonic,Breezonic,letters,,,,,2025-11-09,1:54,False,https://open.spotify.com/track/7wjteO7YD3GWc7EeopL404,spotify:track:7wjteO7YD3GWc7EeopL404
Tranquil,Floating Basket,Floating Basket,Tranquil,,,,,2025-02-07,2:17,False,https://open.spotify.com/track/1yZDGH6ufJ0t9cf65di8Ri,spotify:track:1yZDGH6ufJ0t9cf65di8Ri
melbourne st.,mellow fox,mellow fox,melbourne st.,,,,,2026-01-09,2:24,False,https://open.spotify.com/track/10qRBYJMNMDlnZU3cBQOEz,spotify:track:10qRBYJMNMDlnZU3cBQOEz
100 acres,new vibe,new vibe,100 acres,,,,,2025-12-21,2:13,False,https://open.spotify.com/track/3jN6g6mKie1bLw2szDe0Zy,spotify:track:3jN6g6mKie1bLw2szDe0Zy
in a shared dream,slowburn,slowburn,in a shared dream,,,,,2025-10-02,2:13,False,https://open.spotify.com/track/7Ifk92dBHtYSs50WyMoV3h,spotify:track:7Ifk92dBHtYSs50WyMoV3h
Steps,Dosi,Dosi; So.Lo,Magic Box,,,,,2026-01-05,2:25,False,https://open.spotify.com/track/0Kaw9R986S3TrP4MEHJZ0j,spotify:track:0Kaw9R986S3TrP4MEHJZ0j
moondaze,lilibu,lilibu,moondaze,,,,,2025-12-21,2:16,False,https://open.spotify.com/track/6kQnE4IYOcVtqQg1G86bfi,spotify:track:6kQnE4IYOcVtqQg1G86bfi
Getting There,Plaxon,Plaxon,Getting There,,,,,2026-02-06,2:22,False,https://open.spotify.com/track/6WuRi1AJsdOcfWEddjaD1W,spotify:track:6WuRi1AJsdOcfWEddjaD1W
Cloud Drift,entsy,entsy,Cloud Drift,,,,,2025-05-23,2:13,False,https://open.spotify.com/track/2ghWOTwCFmH9gcEqUze4A1,spotify:track:2ghWOTwCFmH9gcEqUze4A1
fika,mellow fox,mellow fox,mellow beats for broken hearts,,,,,2025-02-14,1:44,False,https://open.spotify.com/track/0pDm5TuD3kEVKigLEF4Hhg,spotify:track:0pDm5TuD3kEVKigLEF4Hhg
Still Peel,Cloudroom,Cloudroom,Still Peel,,,,,2025-11-19,2:09,False,https://open.spotify.com/track/42iHmiI473J28DeSQkde0h,spotify:track:42iHmiI473J28DeSQkde0h
Warm Mug,Lawrence Dor,Lawrence Dor,Warm Mug,,,,,2025-07-11,3:14,False,https://open.spotify.com/track/0wU1dFdc0yZkJUMxwZoWuv,spotify:track:0wU1dFdc0yZkJUMxwZoWuv
Orange Leaves,TABAL,TABAL,Rainy Days,,,,,2021-11-06,2:40,False,https://open.spotify.com/track/33VX7FynVkGs5fvoYdGmpR,spotify:track:33VX7FynVkGs5fvoYdGmpR
The Day You Left,amies,amies; cxlt.,Solitude,,,,,2020-08-24,2:28,False,https://open.spotify.com/track/3nu9Mqj00r5afgdn6GDe1g,spotify:track:3nu9Mqj00r5afgdn6GDe1g
Winds On Mars,No Spirit,No Spirit,Between Worlds,,,,,2022-08-29,2:27,False,https://open.spotify.com/track/7L3EQuik0hTkdbCIHz0X7N,spotify:track:7L3EQuik0hTkdbCIHz0X7N
stick around,Towerz,Towerz; Quist,stick around,,,,,2025-09-15,1:30,False,https://open.spotify.com/track/59BR5D92HrB3rRoish6yEW,spotify:track:59BR5D92HrB3rRoish6yEW
Voice Of The Forest,Yasumu,Yasumu; No Spirit,Unravel,,,,,2022-10-27,2:50,False,https://open.spotify.com/track/1YcA4FOohJCZx21notkOkK,spotify:track:1YcA4FOohJCZx21notkOkK
Parallels,ENRA,ENRA,Parallels,,,,,2024-09-16,2:00,False,https://open.spotify.com/track/06v0cmXHezC73h0rSYzUVr,spotify:track:06v0cmXHezC73h0rSYzUVr
Hideaway,softy,softy; Mondo Loops,Distant Images,,,,,2021-04-02,2:35,False,https://open.spotify.com/track/08m0YoV54Sdo2qdFD1HX8L,spotify:track:08m0YoV54Sdo2qdFD1HX8L
Solution,amies,amies,Solution,,,,,2025-12-15,2:57,False,https://open.spotify.com/track/32XY8IFdgH9jqHfvxTU9ig,spotify:track:32XY8IFdgH9jqHfvxTU9ig
Opal,No Spirit,No Spirit; Odd Panda,Opal,,,,,2025-12-15,1:51,False,https://open.spotify.com/track/6GYb4ZAQwhWALWFUOjU4LL,spotify:track:6GYb4ZAQwhWALWFUOjU4LL
Drifting,Towerz,Towerz,Until Tomorrow,,,,,2020-11-16,2:52,False,https://open.spotify.com/track/2AOT6tZXAwaATDPyF3NWJu,spotify:track:2AOT6tZXAwaATDPyF3NWJu
Blooming Dales,Krynoze,Krynoze; Diiolme,A World After,,,,,2021-10-05,2:46,False,https://open.spotify.com/track/2jO5VahItb6BzUAd1mW5AA,spotify:track:2jO5VahItb6BzUAd1mW5AA
Passage,mell-ø,mell-ø; Ambulo,Time To Go,,,,,2021-08-20,1:50,False,https://open.spotify.com/track/6cufoTEyHexO8Qmh3W3ve8,spotify:track:6cufoTEyHexO8Qmh3W3ve8
Glory,Blue Fox,Blue Fox,Dreamland,,,,,2024-10-07,2:51,False,https://open.spotify.com/track/1DdkYTlB2a8sq4wLuRjGxI,spotify:track:1DdkYTlB2a8sq4wLuRjGxI
Enchanted Horizons,LUQĘT,LUQĘT; Strong.AL&; eugenio izzi,Fragments Of Changes,,,,,2024-09-23,2:08,False,https://open.spotify.com/track/3ZsNvwcG5Xrk03GknCf9TN,spotify:track:3ZsNvwcG5Xrk03GknCf9TN
Wish,amies,amies; Ptr.,Wish,,,,,2025-07-18,2:36,False,https://open.spotify.com/track/0l9txLzjdTkW98bmvpkJjo,spotify:track:0l9txLzjdTkW98bmvpkJjo
Exhale,No Spirit,No Spirit,Happy Moments,,,,,2021-11-12,2:50,False,https://open.spotify.com/track/2CN1YF6o4bJxUQQT8hBthx,spotify:track:2CN1YF6o4bJxUQQT8hBthx
